,batch,box,edition_seq_num,filepath,geographic_coverage,image,lccn,name,ocr,page_seq_num,page_url,place_of_publication,pub_date,publisher,score,url,id,choice,label
903,okhi_durant_ver01,"[0.3853607535083065, 0.6882935146659585, 0.6216209822572087, 0.9608488578184018]",1,okhi_durant_ver01/data/sn85042344/00200295092/1918081101/0538/003_0_97.jpg,['Oklahoma--Tulsa--Tulsa'],"https://chroniclingamerica.loc.gov/iiif/2/okhi_durant_ver01%2Fdata%2Fsn85042344%2F00200295092%2F1918081101%2F0538.jp2/pct:38.53,68.83,23.63,27.26/!500,500/0/default.jpg",sn85042344,Tulsa daily world. [volume],"['I', 'Appoinlnl', 'Malum', 'for', 'Muhamn', ',v', '!::', ""'W;"", ""ft'"", '1', '.', ',', '.-..', 'at,', 'r', '.', '1', ',', ':', 'I', ',', 'r', "".if'"", 'e-i-af.', 'li', '-V', 'J-', '""', ""'"", ':i', 'y', 'jr', 'r', '.,', ',', 'I', ""'"", 'fl', 'trie', ',', '1', 'I', '.1', 'I.', 'an,', 'I', 'i.f', ""'ft"", "".'"", 'I', ""l'-,rtr:ilt"", 'Lv', ',1,', '1', 'Iii-l.lri--', 'Ttlvkin.', ""'"", ""'"", ""'"", 'I', '1', '.', '-', 'n', '1', '1', '.', '.1', 'vv', 'f', 'h', 'ti,-', 'f', 'l-i-:l', '.t', 'm-tit', 'nf', 'Itliltrnn', 'fnr', ""!'"", 'I', '1', '.,', 'I', ""I'"", '.', 'f,', '.1.', '1', ""V.'-l"", 'iMa', 'l-UI.MIl', 'In', ""I'"", 'a', ""lial'l"", 'In', '""', 'I', 'VI', '1', 'I', 'iji', '.lv', 'vv', '1', '-', 'I', 'in', '11', '-', '.1', '1', '1', '1', '1', '-', '.(', '1.1', 'v', '..im', 'x', 'v', '1,', 'ni', 'in', 'Ii', ""imM'u"", 'I...', '1', '.', 'r', '1.', '1.', '.t-..', 'rv.-.t', 'Mi.', ""I'ur.lv"", ""li.'is"", 'a-rva,', '.1', 'i...l-l', '-f', ""Cl-l'i.l"", 'I', 'i.imi', 'l.t-t', '-i', 'If', 'If,,.', 'L', 'ulitv', 'lllT.l.', ""'"", ""Hll'l""]",538,https://chroniclingamerica.loc.gov/data/batches/okhi_durant_ver01/data/sn85042344/00200295092/1918081101/0538.jp2,"Tulsa, Indian Territory [Okla.]",1918-08-11,J.R. Brady,0.9731473326683044,https://news-navigator.labs.loc.gov/data/okhi_durant_ver01/data/sn85042344/00200295092/1918081101/0538/003_0_97.jpg,1804,human,human
904,nbu_norris_ver01,"[0.047828553978953074, 0.6033482593977365, 0.42024486072431977, 0.7975795933963218]",1,nbu_norris_ver01/data/sn99021999/00280778436/1905042301/0089/000_0_98.jpg,['Nebraska--Douglas--Omaha'],"https://chroniclingamerica.loc.gov/iiif/2/nbu_norris_ver01%2Fdata%2Fsn99021999%2F00280778436%2F1905042301%2F0089.jp2/pct:4.78,60.34,37.25,19.43/!500,500/0/default.jpg",sn99021999,Omaha daily bee.,"['t', 'f', 'I;', ""'"", 'i', 't', '.', 'tl', 'ij', ""'"", 'i,', 'f', 'f', '1,2', 'V', 'it', ""S''"", ""'P'f'"", '""', '-i', '\'x""""""', ',', '-', '-', 'r', ',', ',', ',', ',', 'i', '-ii', 'Even', 'artistic', 'Japan', 'has', 'not', 'been', 'nble', 'to', 'oscniie', 'the', 'commercial', 'temptation', 'to', 'border', 'her', 'rallwav', 'lines', 'with', 'designs', 'setting', 'f', 'excellence', 'of', 'various', 'commodities.', 'The', 'plscm-d', 'o:', 'the', 'extreme', 'left', 'advertises', 'soap,', 'and', 'those', 'that', 'follow', '(taking', 'them', 'in', 'the', 'right)', 'are', 'advertisements', 'of', 'the', 'Japmoe', 'sauce,', '""soy"";', 'of', 'Phimond', 'tooth', 'Toklo']",89,https://chroniclingamerica.loc.gov/data/batches/nbu_norris_ver01/data/sn99021999/00280778436/1905042301/0089.jp2,Omaha [Neb.],1905-04-23,Edward Rosewater,0.988927960395813,https://news-navigator.labs.loc.gov/data/nbu_norris_ver01/data/sn99021999/00280778436/1905042301/0089/000_0_98.jpg,831,landscape,landscape
905,txdn_canada_ver02,"[0.17699309318296372, 0.1304978619967259, 0.4354215888566868, 0.26800481392634856]",1,txdn_canada_ver02/data/sn88084272/00280765053/1911100101/0171/002_0_91.jpg,['Texas--El Paso--El Paso'],"https://chroniclingamerica.loc.gov/iiif/2/txdn_canada_ver02%2Fdata%2Fsn88084272%2F00280765053%2F1911100101%2F0171.jp2/pct:17.69,13.05,25.85,13.76/!500,500/0/default.jpg",sn88084272,El Paso herald.,"['of', 'Great', 'Possibilities.', '!', ""BBsMBB7PWIf-4s'8BHfeaiiMSsEWHItslisW"", 'i', 'HisHitK', 'MB', 'BWffliiMlBi', 'IWMBWWIlIf', ""'I"", 'fin', 'I', 'nil', 'iHWffllJIMMaill', 'fcBBBBBBVaBHiBBBt?', '""', '-', 'v5SssbbbbbbbbbbbssbbbbbbbbbbEIbbbHbbbbbh', 'bbHbbbbbbssbbbbbbIBbbbbbW', '\'""', 'bsHBsssbbbsbbsSbbbbbbbbbbbbbsbSbsbbbbV', 'BSSsHHBsSSBBBBUiMMMaBlMBBSBHlBSHSSBaSsB']",171,https://chroniclingamerica.loc.gov/data/batches/txdn_canada_ver02/data/sn88084272/00280765053/1911100101/0171.jp2,"El Paso, Tex.",1911-10-01,Herald News Co.,0.914864718914032,https://news-navigator.labs.loc.gov/data/txdn_canada_ver02/data/sn88084272/00280765053/1911100101/0171/002_0_91.jpg,1238,"{""choices"": [""human-structure"", ""landscape""]}",human-structure|landscape
906,curiv_elderwood_ver02,"[0.43502467378656917, 0.15579427725133083, 0.5669136988863032, 0.2928828194314373]",1,curiv_elderwood_ver02/data/sn85066387/00280768522/1913022101/0185/004_0_96.jpg,['California--San Francisco--San Francisco'],"https://chroniclingamerica.loc.gov/iiif/2/curiv_elderwood_ver02%2Fdata%2Fsn85066387%2F00280768522%2F1913022101%2F0185.jp2/pct:43.5,15.58,13.19,13.71/!500,500/0/default.jpg",sn85066387,The San Francisco call. [volume],[],185,https://chroniclingamerica.loc.gov/data/batches/curiv_elderwood_ver02/data/sn85066387/00280768522/1913022101/0185.jp2,San Francisco [Calif.],1913-02-21,Charles M. Shortridge,0.9657657146453856,https://news-navigator.labs.loc.gov/data/curiv_elderwood_ver02/data/sn85066387/00280768522/1913022101/0185/004_0_96.jpg,1392,human,human
907,wa_juanita_ver01,"[0.7392155789780891, 0.5104405439660904, 0.9778007419630029, 0.7614296771110373]",1,wa_juanita_ver01/data/sn87093407/00200290690/1916071401/0623/006_0_97.jpg,['Washington--King--Seattle'],"https://chroniclingamerica.loc.gov/iiif/2/wa_juanita_ver01%2Fdata%2Fsn87093407%2F00200290690%2F1916071401%2F0623.jp2/pct:73.92,51.05,23.86,25.1/!500,500/0/default.jpg",sn87093407,The Seattle star.,"['COMMANDER', 'OF', 'DEUTSCHLAND', 'Capt', 'Paul', 'Koenlg,', 'commander', 'of', 'the', 'German', 'tuptMUbmtrilMi', 'the', 'Deutachland,', 'which', 'made', 'the', 'record-breaking', 'trip', 'from', 'Br«fn«r', 'haven,', 'Germany,', 'to', 'the', 'United', 'State*,', 'docking', 'at', 'Baltimore,', 'Md>', 'Th»', 'veaael', 'traveled', '3.800', 'mile*,', 'according', 'to', 'Capt.', 'Koenlg,', 'and', 'left', 'Brtm']",623,https://chroniclingamerica.loc.gov/data/batches/wa_juanita_ver01/data/sn87093407/00200290690/1916071401/0623.jp2,"Seattle, Wash.",1916-07-14,E.H. Wells & Co.,0.9751701951026917,https://news-navigator.labs.loc.gov/data/wa_juanita_ver01/data/sn87093407/00200290690/1916071401/0623/006_0_97.jpg,1668,human,human
908,dlc_abe_ver01,"[0.05562239624434449, 0.726829867750681, 0.43314958394711, 0.9604529023470243]",1,dlc_abe_ver01/data/sn82016187/0010049372A/1899083101/0197/000_0_96.jpg,['District of Columbia--Washington'],"https://chroniclingamerica.loc.gov/iiif/2/dlc_abe_ver01%2Fdata%2Fsn82016187%2F0010049372A%2F1899083101%2F0197.jp2/pct:5.56,72.69,37.76,23.37/!500,500/0/default.jpg",sn82016187,The National tribune. [volume],"['SCENES', 'IN', 'PORTO', 'RICO', 'l', 'Country', 'Home', 'z', 'Cathedral', 'Mataguez', 'PlAZA', 'POXCE', 'Street', 'Scene', 'San', 'Juan']",197,https://chroniclingamerica.loc.gov/data/batches/dlc_abe_ver01/data/sn82016187/0010049372A/1899083101/0197.jp2,"Washington, D.C.",1899-08-31,G.E. Lemon & Co.,0.9676970839500428,https://news-navigator.labs.loc.gov/data/dlc_abe_ver01/data/sn82016187/0010049372A/1899083101/0197/000_0_96.jpg,348,human-structure,human-structure
909,dlc_iberia_ver01,"[0.7024175438378114, 0.041399345802334085, 0.8352591822901578, 0.30624535226990396]",1,dlc_iberia_ver01/data/sn84026749/00280764358/1916110701/0852/012_0_95.jpg,['District of Columbia--Washington'],"https://chroniclingamerica.loc.gov/iiif/2/dlc_iberia_ver01%2Fdata%2Fsn84026749%2F00280764358%2F1916110701%2F0852.jp2/pct:70.24,4.14,13.29,26.49/!500,500/0/default.jpg",sn84026749,The Washington times. [volume],"[""Here's"", 'the', 'Real', '6ane', 'of', 'Office', ""Seeker's"", 'Life', 'r', 'iSj', 'f', 'I', 'rz-jj', '.', '""""mrnnm', 'rrjipy&f', 'dttk', 'klMM', 'ssssssH', 'A', ',', '""l', 't..', ""U-i'"", ""tAJ'Mmi."", 'J-.vir;', 'AsHM:', 'rssssssEP', '1', ""SSH'"", 'sssWlMklx:', ""'"", 'sssK', 'JsssFlsikJ', 'mizteiM', 'MISS', 'FLORENCE', 'KERBY.', 'BmrzLJtMi', ',', '&&']",852,https://chroniclingamerica.loc.gov/data/batches/dlc_iberia_ver01/data/sn84026749/00280764358/1916110701/0852.jp2,Washington [D.C.],1916-11-07,Times Pub. Co.,0.9577640295028688,https://news-navigator.labs.loc.gov/data/dlc_iberia_ver01/data/sn84026749/00280764358/1916110701/0852/012_0_95.jpg,1687,human,human
910,khi_douglas_ver01,"[0.3562737994512556, 0.053470344372904245, 0.6423550393740654, 0.2875009641917381]",1,khi_douglas_ver01/data/sn84029671/00212473339/1904042901/0525/005_0_95.jpg,['Kansas--Edwards--Kinsley'],"https://chroniclingamerica.loc.gov/iiif/2/khi_douglas_ver01%2Fdata%2Fsn84029671%2F00212473339%2F1904042901%2F0525.jp2/pct:35.62,5.35,28.61,23.41/!500,500/0/default.jpg",sn84029671,The Kinsley graphic. [volume],"['H-', 'I.', 'H.', 'PRINCE', 'FUSHIMI.', 'I', '""J', 'Much', 'interest', 'is', 'be:ng', 'manifested', 'by', 'the', 'Japanese', 'In', 'the', 'announcement', 'that', 'Prince', 'Fushimi', 'has', 'been', 'dispatched', 'to', 'Korea', 'In', 'the', 'capacity', 'of', 'commander-in-chief', 'of', 'the', 'imperial', 'forces', 'in', 'that', 'territory.', 'In', 'view', 'of', 'his', 'brilliant', 'record', 'Sn', 'the', 'past,', 'both', 'as', 'a', 'fighter', 'and', 'tactician,', 'great', 'things', 'are', 'expected', 'of', 'him', 'when', 'the', 'great', 'clash', 'between', 'the', 'Japanese', 'and', 'Russian', 'troops', 'shall', 'occur.', 'Prince', 'Fu', 'shimi', 'made', 'many', 'friends', 'in', 'the', 'United', 'States', 'and', 'in', 'England', 'on', 'the', 'occasion', 'of', 'his', 'tour', 'around', 'the', 'world,', 'som5', '10', 'or', '12', 'years', 'ago.', 'He', 'stands', 'close', 'to', 'the', 'mikado,', 'and', 'is', 'considered', '1.1s', 'representative', 'in', 'the', 'army.']",525,https://chroniclingamerica.loc.gov/data/batches/khi_douglas_ver01/data/sn84029671/00212473339/1904042901/0525.jp2,"Kinsley, Kan.",1904-04-29,Griggs & Creviston,0.9544453620910645,https://news-navigator.labs.loc.gov/data/khi_douglas_ver01/data/sn84029671/00212473339/1904042901/0525/005_0_95.jpg,718,human,human
911,uuml_sastre_ver01,"[0.7385250561857877, 0.047118114105203224, 0.8747119363584475, 0.2913869685364839]",1,uuml_sastre_ver01/data/sn83045396/print/1913042101/0128/017_0_90.jpg,['Utah--Salt Lake--Salt Lake City'],"https://chroniclingamerica.loc.gov/iiif/2/uuml_sastre_ver01%2Fdata%2Fsn83045396%2Fprint%2F1913042101%2F0128.jp2/pct:73.85,4.72,13.62,24.43/!500,500/0/default.jpg",sn83045396,The Salt Lake tribune. [volume],"['I', 'A.', 'S.', 'PETERS,', 'prominent', 'telephone', 'engineer,', 'who', 'is', 'the', 'new', 'president', 'of', 'the', 'Utah', 'Society', 'of', 'Engineers.', 'Telephone', 'Expert', 'Will', 'Head', 'Utah', 'Society', 'of', 'Engi', 'neers', 'This', 'Year.']",128,https://chroniclingamerica.loc.gov/data/batches/uuml_sastre_ver01/data/sn83045396/print/1913042101/0128.jp2,"Salt Lake City, Utah",1913-04-21,Tribune Pub. Co.,0.9036063551902772,https://news-navigator.labs.loc.gov/data/uuml_sastre_ver01/data/sn83045396/print/1913042101/0128/017_0_90.jpg,1404,human,human
912,nbu_julius_ver01,"[0.06740339707139456, 0.41193782593393086, 0.2500653887719659, 0.6847683514435279]",2,nbu_julius_ver01/data/sn99021999/00237284975/1900081902/0322/000_0_98.jpg,['Nebraska--Douglas--Omaha'],"https://chroniclingamerica.loc.gov/iiif/2/nbu_julius_ver01%2Fdata%2Fsn99021999%2F00237284975%2F1900081902%2F0322.jp2/pct:6.74,41.2,18.27,27.29/!500,500/0/default.jpg",sn99021999,Omaha daily bee.,"['MoM', 'MIC', 'NT', 'UIIK(THI)', '1IY', 'Mlt', 'Jli']",322,https://chroniclingamerica.loc.gov/data/batches/nbu_julius_ver01/data/sn99021999/00237284975/1900081902/0322.jp2,Omaha [Neb.],1900-08-19,Edward Rosewater,0.9801818728446959,https://news-navigator.labs.loc.gov/data/nbu_julius_ver01/data/sn99021999/00237284975/1900081902/0322/000_0_98.jpg,431,"{""choices"": [""human"", ""human-structure""]}",human|human-structure
913,mimtptc_edenville_ver01,"[0.8222584414384002, 0.41438086967267135, 0.9535602334104938, 0.5467526436410736]",2,mimtptc_edenville_ver01/data/sn83016689/00279551473/1908072002/0156/021_0_90.jpg,['Michigan--Wayne--Detroit'],"https://chroniclingamerica.loc.gov/iiif/2/mimtptc_edenville_ver01%2Fdata%2Fsn83016689%2F00279551473%2F1908072002%2F0156.jp2/pct:82.22,41.44,13.14,13.24/!500,500/0/default.jpg",sn83016689,The Detroit times. [volume],"['EDWARD', 'J.', 'HICKEY.']",156,https://chroniclingamerica.loc.gov/data/batches/mimtptc_edenville_ver01/data/sn83016689/00279551473/1908072002/0156.jp2,"Detroit, Mich.",1908-07-20,Detroit To-Day Co.,0.9083765745162964,https://news-navigator.labs.loc.gov/data/mimtptc_edenville_ver01/data/sn83016689/00279551473/1908072002/0156/021_0_90.jpg,1054,human,human
914,khi_arbuckle_ver02,"[0.17976767951673497, 0.7103651610063147, 0.611436654179474, 0.9620344250931023]",1,khi_arbuckle_ver02/data/sn82016014/00212474162/1920082801/0548/003_0_94.jpg,['Kansas--Shawnee--Topeka'],"https://chroniclingamerica.loc.gov/iiif/2/khi_arbuckle_ver02%2Fdata%2Fsn82016014%2F00212474162%2F1920082801%2F0548.jp2/pct:17.97,71.04,43.17,25.17/!500,500/0/default.jpg",sn82016014,The Topeka state journal. [volume],"['IS', '2.', 'The', 'photo', 'above', 'is', 'believed', 'to', 'be', 'the', 'only', 'one', 'obtained', 'showing', 'frvi', 'vn', 'imirt', '1', 'g', 'a.', 'ataV-Kl""', '-', '1', '1', ""i'i"", '1', '11', 'a', 'fi', 'V', 'an', 'm', 'ill', 'iiTaflaatVlitaaiii', 'W', 'nil', '1', '1', 'IT', 'ril', ""'-filM'ir"", 'r', '-', 'r""', '""', ""'"", '-', '-', 'r', 'lla', '""i', 'TT', 'AN', 'AFTERMATH', 'OF', 'THE', 'WAR', 'EXECUTING', 'THE', 'TRAITORS', 'OF', 'LAON', 'm.', '.', '""', 'The', 'Bring', 'sqnads', 'taking', 'their', 'inp', 'the', 'World', 'war.', 'It', 'shows', 'firing', 'squads', 'preparinfr', 'to', 'deal', '.', '...', 'J', ""1'-"", 'positions', 'before', 'the', 'doomed', 'men.', 'I', 'traitors', 'of', 'La', 'on.', 'The', 'traitors', 'are', 'tied', 'to', 'stakes', 'and', 'blindfolded.', 'A', 'ians', 'are', 'watching', 'the', 'execution.', 'The', 'traitors', 'turned', 'over', 'to', 'the', 'Ik']",548,https://chroniclingamerica.loc.gov/data/batches/khi_arbuckle_ver02/data/sn82016014/00212474162/1920082801/0548.jp2,"Topeka, Kan.",1920-08-28,F.P. MacLennan,0.9464467167854308,https://news-navigator.labs.loc.gov/data/khi_arbuckle_ver02/data/sn82016014/00212474162/1920082801/0548/003_0_94.jpg,1957,"{""choices"": [""human"", ""landscape""]}",human|landscape
915,hihouml_cardinal_ver01,"[0.7295542304606876, 0.07218577363508925, 0.8454409068829012, 0.2192535273339925]",1,hihouml_cardinal_ver01/data/sn83025121/00294552418/1896101301/0271/000_0_96.jpg,['Hawaii--Honolulu--Honolulu'],"https://chroniclingamerica.loc.gov/iiif/2/hihouml_cardinal_ver01%2Fdata%2Fsn83025121%2F00294552418%2F1896101301%2F0271.jp2/pct:72.95,7.22,11.59,14.71/!500,500/0/default.jpg",sn83025121,The Hawaiian gazette. [volume],"['""', '...lJmffllWwilili', 'aner.', 'itK', 'nwWlifiiTiliiriiilmSiiBii', '1giTji0ar5WBttTi', 'w', 'a.', 'y', '!jBffjSsV', ""imBHBBSwJ'1"", '..', 'HTBTii', '!!', 'HIT', 'iMllHajli', '""i', 'HBii', ""'i"", 'VBBtlsu0S3SSB', 'Wam', 'Ftoi', 'is', 'mg', 'ceatpiete', 'leafr.', 'i']",271,https://chroniclingamerica.loc.gov/data/batches/hihouml_cardinal_ver01/data/sn83025121/00294552418/1896101301/0271.jp2,"Honolulu [Oahu, Hawaii]",1896-10-13,Published ... by J.H. Black at the G.P.O.,0.9649932384490968,https://news-navigator.labs.loc.gov/data/hihouml_cardinal_ver01/data/sn83025121/00294552418/1896101301/0271/000_0_96.jpg,93,human,human
916,ohi_juliet_ver01,"[0.8350349925710708, 0.6050643787283823, 0.9650660529900889, 0.7536690573349935]",1,ohi_juliet_ver01/data/sn88077573/00237289158/1907082401/0762/006_0_93.jpg,['Ohio--Marion--Marion'],"https://chroniclingamerica.loc.gov/iiif/2/ohi_juliet_ver01%2Fdata%2Fsn88077573%2F00237289158%2F1907082401%2F0762.jp2/pct:83.5,60.51,13.01,14.87/!500,500/0/default.jpg",sn88077573,The Marion daily mirror.,"['EDWARD', 'B.', 'MOORE.']",762,https://chroniclingamerica.loc.gov/data/batches/ohi_juliet_ver01/data/sn88077573/00237289158/1907082401/0762.jp2,"Marion, Ohio",1907-08-24,Mirror Pub. Co.,0.9340553283691406,https://news-navigator.labs.loc.gov/data/ohi_juliet_ver01/data/sn88077573/00237289158/1907082401/0762/006_0_93.jpg,962,human,human
917,mohi_kersee_ver01,"[0.3039132956690436, 0.07965949491324674, 0.6927653404423588, 0.4620684397747239]",1,mohi_kersee_ver01/data/sn84020274/00294559863/1905082701/0393/002_0_98.jpg,['Missouri--Saint Louis--Saint Louis'],"https://chroniclingamerica.loc.gov/iiif/2/mohi_kersee_ver01%2Fdata%2Fsn84020274%2F00294559863%2F1905082701%2F0393.jp2/pct:30.39,7.97,38.89,38.25/!500,500/0/default.jpg",sn84020274,The St. Louis Republic. [volume],"['4-CTfir', '-.', ',.', 'SE-r:.-,', '?', 'rLf', '-jM', 'x;JsniHBaatfiH9s?', 'i', ""'iK."", '7a', '?', '""', '.', "".J9M!pre&SHBSQS33'5"", ""'"", 'f&-mmmmm:wmmsmm', '-.', '----', '-', '-', '-', '-', '-', '...', '.', '-', '-', '.', '.', '.', '.', '.......', '!', 'L', 'MISS', 'RUTH', 'I', 'OWKX.']",393,https://chroniclingamerica.loc.gov/data/batches/mohi_kersee_ver01/data/sn84020274/00294559863/1905082701/0393.jp2,"St. Louis, Mo.",1905-08-27,G. Knapp & Co.,0.9825881719589232,https://news-navigator.labs.loc.gov/data/mohi_kersee_ver01/data/sn84020274/00294559863/1905082701/0393/002_0_98.jpg,827,human,human
918,ndhi_lenarian_ver01,"[0.49071590195564924, 0.10791533921003643, 0.605950572764161, 0.3026155537072243]",1,ndhi_lenarian_ver01/data/sn85042224/00383346277/1918031401/0631/005_0_98.jpg,['North Dakota--Cass--Fargo'],"https://chroniclingamerica.loc.gov/iiif/2/ndhi_lenarian_ver01%2Fdata%2Fsn85042224%2F00383346277%2F1918031401%2F0631.jp2/pct:49.07,10.8,11.53,19.48/!500,500/0/default.jpg",sn85042224,The Fargo forum and daily republican. [volume],"['wm', 'mpfe', '""Many', 'of', 'the', 'automobile', 'factories', 'are', 'behind', 'with', 'their', 'orders,', 'and', 'freights', 'are', 'slow,""', 'said', 'Mr.', 'Schranz.', 'I', 'strongly', 'advise', 'anyone', 'who', 'in', 'tends', 'to', 'buy', 'a', 'machine', 'to', 'get', 'the', 'order', 'in', 'as', 'early', 'as', 'possible.""', 'The', 'Schranz', 'Bros.', 'Auto', 'company', 'is', 'exhibiting', 'at', 'the', 'fifth', 'annual', 'auto-', '|B', 'rAlilUillll|t', 'mobile', 'show.']",631,https://chroniclingamerica.loc.gov/data/batches/ndhi_lenarian_ver01/data/sn85042224/00383346277/1918031401/0631.jp2,"Fargo, N.D.",1918-03-14,A.W. Edwards & H.C. Plumley,0.9812999367713928,https://news-navigator.labs.loc.gov/data/ndhi_lenarian_ver01/data/sn85042224/00383346277/1918031401/0631/005_0_98.jpg,1812,human,human
919,hihouml_damsel_ver01,"[0.17450082430275538, 0.0399567693099021, 0.4809815601636005, 0.25419324447147196]",1,hihouml_damsel_ver01/data/sn83025121/00294552467/1902041801/0603/004_0_92.jpg,['Hawaii--Honolulu--Honolulu'],"https://chroniclingamerica.loc.gov/iiif/2/hihouml_damsel_ver01%2Fdata%2Fsn83025121%2F00294552467%2F1902041801%2F0603.jp2/pct:17.45,4.0,30.65,21.43/!500,500/0/default.jpg",sn83025121,The Hawaiian gazette. [volume],"[""'"", 'I', 'UUUUiU', '4', 'i', 'Hi', 'm', 'I', 'I', '1', '1', '1', 'U', 'U', ')', 'mfflmr&m.', ""temmK&Mf.fmi'"", '?', '?:', 'ukau', 'admihaIj', 'mm', 'i', '.', 'kvaxs', '444ltttttttti.tmttttltttlllHIMIt4']",603,https://chroniclingamerica.loc.gov/data/batches/hihouml_damsel_ver01/data/sn83025121/00294552467/1902041801/0603.jp2,"Honolulu [Oahu, Hawaii]",1902-04-18,Published ... by J.H. Black at the G.P.O.,0.9224854111671448,https://news-navigator.labs.loc.gov/data/hihouml_damsel_ver01/data/sn83025121/00294552467/1902041801/0603/004_0_92.jpg,574,human,human
920,ct_ledzep_ver01,"[0.6022761958443192, 0.3321397179412293, 0.901065815443732, 0.6646493326237869]",1,ct_ledzep_ver01/data/sn82014519/0041418358A/1915020401/0392/001_0_99.jpg,['Connecticut--Hartford--New Britain'],"https://chroniclingamerica.loc.gov/iiif/2/ct_ledzep_ver01%2Fdata%2Fsn82014519%2F0041418358A%2F1915020401%2F0392.jp2/pct:60.22,33.22,29.88,33.26/!500,500/0/default.jpg",sn82014519,New Britain herald. [volume],"['Three', 'Players', 'TLxpected', 'to', 'Strengthen', 'Pirates', 'This', 'Year']",392,https://chroniclingamerica.loc.gov/data/batches/ct_ledzep_ver01/data/sn82014519/0041418358A/1915020401/0392.jp2,"New Britain, Conn.",1915-02-04,Herald Pub. Co.,0.9935669302940368,https://news-navigator.labs.loc.gov/data/ct_ledzep_ver01/data/sn82014519/0041418358A/1915020401/0392/001_0_99.jpg,1541,human,human
